"ID","Profile","Brand","Price","Type","Gear","Options"
"ID_10861","Profile4","Audi",20000,"city car","manual","none"
"ID_10861","Profile13","BMW",15000,"city car","auto","all"
"ID_10861","Profile1","BMW",30000,"city car","auto","none"
"ID_10862","Profile11","BMW",25000,"berline","manual","some"
"ID_10862","Profile15","Audi",20000,"SUV","auto","all"
"ID_10862","Profile9","BMW",20000,"SUV","auto","some"
"ID_10862","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10862","Profile12","Audi",30000,"SUV","manual","some"
"ID_10862","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10862","Profile18","BMW",15000,"SUV","manual","all"
"ID_10862","Profile9","BMW",20000,"SUV","auto","some"
"ID_10862","Profile15","Audi",20000,"SUV","auto","all"
"ID_10862","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10862","Profile9","BMW",20000,"SUV","auto","some"
"ID_10862","Profile18","BMW",15000,"SUV","manual","all"
"ID_10862","Profile15","Audi",20000,"SUV","auto","all"
"ID_10862","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10862","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10862","Profile18","BMW",15000,"SUV","manual","all"
"ID_10862","Profile16","Audi",25000,"city car","manual","all"
"ID_10862","Profile12","Audi",30000,"SUV","manual","some"
"ID_10863","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10863","Profile16","Audi",25000,"city car","manual","all"
"ID_10863","Profile1","BMW",30000,"city car","auto","none"
"ID_10863","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10863","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10863","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10863","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10863","Profile15","Audi",20000,"SUV","auto","all"
"ID_10863","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10863","Profile12","Audi",30000,"SUV","manual","some"
"ID_10863","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10863","Profile16","Audi",25000,"city car","manual","all"
"ID_10863","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10863","Profile16","Audi",25000,"city car","manual","all"
"ID_10863","Profile15","Audi",20000,"SUV","auto","all"
"ID_10863","Profile11","BMW",25000,"berline","manual","some"
"ID_10863","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10863","Profile15","Audi",20000,"SUV","auto","all"
"ID_10864","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10864","Profile16","Audi",25000,"city car","manual","all"
"ID_10864","Profile1","BMW",30000,"city car","auto","none"
"ID_10864","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10864","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10864","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10864","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10864","Profile15","Audi",20000,"SUV","auto","all"
"ID_10864","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10864","Profile12","Audi",30000,"SUV","manual","some"
"ID_10864","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10864","Profile16","Audi",25000,"city car","manual","all"
"ID_10864","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10864","Profile16","Audi",25000,"city car","manual","all"
"ID_10864","Profile15","Audi",20000,"SUV","auto","all"
"ID_10864","Profile11","BMW",25000,"berline","manual","some"
"ID_10864","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10864","Profile15","Audi",20000,"SUV","auto","all"
"ID_10865","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10865","Profile16","Audi",25000,"city car","manual","all"
"ID_10865","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10865","Profile16","Audi",25000,"city car","manual","all"
"ID_10865","Profile8","Audi",15000,"berline","auto","some"
"ID_10865","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10865","Profile13","BMW",15000,"city car","auto","all"
"ID_10865","Profile4","Audi",20000,"city car","manual","none"
"ID_10865","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10865","Profile8","Audi",15000,"berline","auto","some"
"ID_10865","Profile4","Audi",20000,"city car","manual","none"
"ID_10865","Profile5","BMW",20000,"berline","manual","none"
"ID_10865","Profile5","BMW",20000,"berline","manual","none"
"ID_10865","Profile18","BMW",15000,"SUV","manual","all"
"ID_10865","Profile13","BMW",15000,"city car","auto","all"
"ID_10865","Profile8","Audi",15000,"berline","auto","some"
"ID_10865","Profile4","Audi",20000,"city car","manual","none"
"ID_10865","Profile1","BMW",30000,"city car","auto","none"
"ID_10866","Profile4","Audi",20000,"city car","manual","none"
"ID_10866","Profile5","BMW",20000,"berline","manual","none"
"ID_10866","Profile2","Audi",15000,"berline","auto","none"
"ID_10866","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10866","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10866","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10866","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10866","Profile16","Audi",25000,"city car","manual","all"
"ID_10866","Profile5","BMW",20000,"berline","manual","none"
"ID_10866","Profile9","BMW",20000,"SUV","auto","some"
"ID_10866","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10866","Profile12","Audi",30000,"SUV","manual","some"
"ID_10866","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10866","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10866","Profile13","BMW",15000,"city car","auto","all"
"ID_10866","Profile15","Audi",20000,"SUV","auto","all"
"ID_10866","Profile9","BMW",20000,"SUV","auto","some"
"ID_10866","Profile12","Audi",30000,"SUV","manual","some"
"ID_10867","Profile16","Audi",25000,"city car","manual","all"
"ID_10867","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10867","Profile9","BMW",20000,"SUV","auto","some"
"ID_10867","Profile12","Audi",30000,"SUV","manual","some"
"ID_10867","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10867","Profile1","BMW",30000,"city car","auto","none"
"ID_10867","Profile4","Audi",20000,"city car","manual","none"
"ID_10867","Profile5","BMW",20000,"berline","manual","none"
"ID_10867","Profile16","Audi",25000,"city car","manual","all"
"ID_10867","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10867","Profile4","Audi",20000,"city car","manual","none"
"ID_10867","Profile18","BMW",15000,"SUV","manual","all"
"ID_10867","Profile18","BMW",15000,"SUV","manual","all"
"ID_10867","Profile16","Audi",25000,"city car","manual","all"
"ID_10867","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10867","Profile9","BMW",20000,"SUV","auto","some"
"ID_10867","Profile13","BMW",15000,"city car","auto","all"
"ID_10867","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10868","Profile5","BMW",20000,"berline","manual","none"
"ID_10868","Profile13","BMW",15000,"city car","auto","all"
"ID_10868","Profile16","Audi",25000,"city car","manual","all"
"ID_10868","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10868","Profile9","BMW",20000,"SUV","auto","some"
"ID_10868","Profile13","BMW",15000,"city car","auto","all"
"ID_10868","Profile1","BMW",30000,"city car","auto","none"
"ID_10868","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10868","Profile9","BMW",20000,"SUV","auto","some"
"ID_10868","Profile1","BMW",30000,"city car","auto","none"
"ID_10868","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10868","Profile16","Audi",25000,"city car","manual","all"
"ID_10868","Profile9","BMW",20000,"SUV","auto","some"
"ID_10868","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10868","Profile18","BMW",15000,"SUV","manual","all"
"ID_10868","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10868","Profile2","Audi",15000,"berline","auto","none"
"ID_10868","Profile13","BMW",15000,"city car","auto","all"
"ID_10869","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10869","Profile1","BMW",30000,"city car","auto","none"
"ID_10869","Profile8","Audi",15000,"berline","auto","some"
"ID_10869","Profile5","BMW",20000,"berline","manual","none"
"ID_10869","Profile8","Audi",15000,"berline","auto","some"
"ID_10869","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10869","Profile11","BMW",25000,"berline","manual","some"
"ID_10869","Profile18","BMW",15000,"SUV","manual","all"
"ID_10869","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10869","Profile5","BMW",20000,"berline","manual","none"
"ID_10869","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10869","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10869","Profile5","BMW",20000,"berline","manual","none"
"ID_10869","Profile4","Audi",20000,"city car","manual","none"
"ID_10869","Profile12","Audi",30000,"SUV","manual","some"
"ID_10869","Profile11","BMW",25000,"berline","manual","some"
"ID_10869","Profile15","Audi",20000,"SUV","auto","all"
"ID_10869","Profile5","BMW",20000,"berline","manual","none"
"ID_10870","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10870","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10870","Profile15","Audi",20000,"SUV","auto","all"
"ID_10870","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10870","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10870","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10870","Profile5","BMW",20000,"berline","manual","none"
"ID_10870","Profile15","Audi",20000,"SUV","auto","all"
"ID_10870","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10870","Profile12","Audi",30000,"SUV","manual","some"
"ID_10870","Profile2","Audi",15000,"berline","auto","none"
"ID_10870","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10870","Profile2","Audi",15000,"berline","auto","none"
"ID_10870","Profile15","Audi",20000,"SUV","auto","all"
"ID_10870","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10870","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10870","Profile12","Audi",30000,"SUV","manual","some"
"ID_10870","Profile8","Audi",15000,"berline","auto","some"
"ID_10871","Profile8","Audi",15000,"berline","auto","some"
"ID_10871","Profile5","BMW",20000,"berline","manual","none"
"ID_10871","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10871","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10871","Profile13","BMW",15000,"city car","auto","all"
"ID_10871","Profile8","Audi",15000,"berline","auto","some"
"ID_10871","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10871","Profile1","BMW",30000,"city car","auto","none"
"ID_10871","Profile8","Audi",15000,"berline","auto","some"
"ID_10871","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10871","Profile1","BMW",30000,"city car","auto","none"
"ID_10871","Profile12","Audi",30000,"SUV","manual","some"
"ID_10871","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10871","Profile2","Audi",15000,"berline","auto","none"
"ID_10871","Profile8","Audi",15000,"berline","auto","some"
"ID_10871","Profile18","BMW",15000,"SUV","manual","all"
"ID_10871","Profile15","Audi",20000,"SUV","auto","all"
"ID_10871","Profile8","Audi",15000,"berline","auto","some"
"ID_10872","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10872","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10872","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10872","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10872","Profile18","BMW",15000,"SUV","manual","all"
"ID_10872","Profile12","Audi",30000,"SUV","manual","some"
"ID_10872","Profile13","BMW",15000,"city car","auto","all"
"ID_10872","Profile15","Audi",20000,"SUV","auto","all"
"ID_10872","Profile12","Audi",30000,"SUV","manual","some"
"ID_10872","Profile11","BMW",25000,"berline","manual","some"
"ID_10872","Profile1","BMW",30000,"city car","auto","none"
"ID_10872","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10872","Profile1","BMW",30000,"city car","auto","none"
"ID_10872","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10872","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10872","Profile13","BMW",15000,"city car","auto","all"
"ID_10872","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10872","Profile11","BMW",25000,"berline","manual","some"
"ID_10873","Profile12","Audi",30000,"SUV","manual","some"
"ID_10873","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10873","Profile11","BMW",25000,"berline","manual","some"
"ID_10873","Profile13","BMW",15000,"city car","auto","all"
"ID_10873","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10873","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10873","Profile16","Audi",25000,"city car","manual","all"
"ID_10873","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10873","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10873","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10873","Profile12","Audi",30000,"SUV","manual","some"
"ID_10873","Profile8","Audi",15000,"berline","auto","some"
"ID_10873","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10873","Profile15","Audi",20000,"SUV","auto","all"
"ID_10873","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10873","Profile12","Audi",30000,"SUV","manual","some"
"ID_10873","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10873","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10874","Profile12","Audi",30000,"SUV","manual","some"
"ID_10874","Profile9","BMW",20000,"SUV","auto","some"
"ID_10874","Profile18","BMW",15000,"SUV","manual","all"
"ID_10874","Profile8","Audi",15000,"berline","auto","some"
"ID_10874","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10874","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10874","Profile13","BMW",15000,"city car","auto","all"
"ID_10874","Profile2","Audi",15000,"berline","auto","none"
"ID_10874","Profile15","Audi",20000,"SUV","auto","all"
"ID_10874","Profile5","BMW",20000,"berline","manual","none"
"ID_10874","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10874","Profile8","Audi",15000,"berline","auto","some"
"ID_10874","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10874","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10874","Profile16","Audi",25000,"city car","manual","all"
"ID_10874","Profile5","BMW",20000,"berline","manual","none"
"ID_10874","Profile2","Audi",15000,"berline","auto","none"
"ID_10874","Profile8","Audi",15000,"berline","auto","some"
"ID_10875","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10875","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10875","Profile15","Audi",20000,"SUV","auto","all"
"ID_10875","Profile13","BMW",15000,"city car","auto","all"
"ID_10875","Profile2","Audi",15000,"berline","auto","none"
"ID_10875","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10875","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10875","Profile4","Audi",20000,"city car","manual","none"
"ID_10875","Profile15","Audi",20000,"SUV","auto","all"
"ID_10875","Profile12","Audi",30000,"SUV","manual","some"
"ID_10875","Profile2","Audi",15000,"berline","auto","none"
"ID_10875","Profile16","Audi",25000,"city car","manual","all"
"ID_10875","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10875","Profile4","Audi",20000,"city car","manual","none"
"ID_10875","Profile8","Audi",15000,"berline","auto","some"
"ID_10875","Profile8","Audi",15000,"berline","auto","some"
"ID_10875","Profile2","Audi",15000,"berline","auto","none"
"ID_10875","Profile4","Audi",20000,"city car","manual","none"
"ID_10876","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10876","Profile4","Audi",20000,"city car","manual","none"
"ID_10876","Profile1","BMW",30000,"city car","auto","none"
"ID_10876","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10876","Profile9","BMW",20000,"SUV","auto","some"
"ID_10876","Profile11","BMW",25000,"berline","manual","some"
"ID_10876","Profile15","Audi",20000,"SUV","auto","all"
"ID_10876","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10876","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10876","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10876","Profile11","BMW",25000,"berline","manual","some"
"ID_10876","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10876","Profile1","BMW",30000,"city car","auto","none"
"ID_10876","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10876","Profile8","Audi",15000,"berline","auto","some"
"ID_10876","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10876","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10876","Profile16","Audi",25000,"city car","manual","all"
"ID_10877","Profile12","Audi",30000,"SUV","manual","some"
"ID_10877","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10877","Profile2","Audi",15000,"berline","auto","none"
"ID_10877","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10877","Profile4","Audi",20000,"city car","manual","none"
"ID_10877","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10877","Profile11","BMW",25000,"berline","manual","some"
"ID_10877","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10877","Profile8","Audi",15000,"berline","auto","some"
"ID_10877","Profile12","Audi",30000,"SUV","manual","some"
"ID_10877","Profile8","Audi",15000,"berline","auto","some"
"ID_10877","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10877","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10877","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10877","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10877","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10877","Profile8","Audi",15000,"berline","auto","some"
"ID_10877","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10878","Profile13","BMW",15000,"city car","auto","all"
"ID_10878","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10878","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10878","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10878","Profile13","BMW",15000,"city car","auto","all"
"ID_10878","Profile1","BMW",30000,"city car","auto","none"
"ID_10878","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10878","Profile12","Audi",30000,"SUV","manual","some"
"ID_10878","Profile18","BMW",15000,"SUV","manual","all"
"ID_10878","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10878","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10878","Profile1","BMW",30000,"city car","auto","none"
"ID_10878","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10878","Profile12","Audi",30000,"SUV","manual","some"
"ID_10878","Profile4","Audi",20000,"city car","manual","none"
"ID_10878","Profile1","BMW",30000,"city car","auto","none"
"ID_10878","Profile13","BMW",15000,"city car","auto","all"
"ID_10878","Profile11","BMW",25000,"berline","manual","some"
"ID_10879","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10879","Profile8","Audi",15000,"berline","auto","some"
"ID_10879","Profile1","BMW",30000,"city car","auto","none"
"ID_10879","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10879","Profile18","BMW",15000,"SUV","manual","all"
"ID_10879","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10879","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10879","Profile1","BMW",30000,"city car","auto","none"
"ID_10879","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10879","Profile8","Audi",15000,"berline","auto","some"
"ID_10879","Profile2","Audi",15000,"berline","auto","none"
"ID_10879","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10879","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10879","Profile4","Audi",20000,"city car","manual","none"
"ID_10879","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10879","Profile5","BMW",20000,"berline","manual","none"
"ID_10879","Profile15","Audi",20000,"SUV","auto","all"
"ID_10879","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10880","Profile12","Audi",30000,"SUV","manual","some"
"ID_10880","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10880","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10880","Profile16","Audi",25000,"city car","manual","all"
"ID_10880","Profile4","Audi",20000,"city car","manual","none"
"ID_10880","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10880","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10880","Profile12","Audi",30000,"SUV","manual","some"
"ID_10880","Profile16","Audi",25000,"city car","manual","all"
"ID_10880","Profile13","BMW",15000,"city car","auto","all"
"ID_10880","Profile12","Audi",30000,"SUV","manual","some"
"ID_10880","Profile2","Audi",15000,"berline","auto","none"
"ID_10880","Profile8","Audi",15000,"berline","auto","some"
"ID_10880","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10880","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10880","Profile5","BMW",20000,"berline","manual","none"
"ID_10880","Profile1","BMW",30000,"city car","auto","none"
"ID_10880","Profile11","BMW",25000,"berline","manual","some"
"ID_10881","Profile12","Audi",30000,"SUV","manual","some"
"ID_10881","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10881","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10881","Profile16","Audi",25000,"city car","manual","all"
"ID_10881","Profile4","Audi",20000,"city car","manual","none"
"ID_10881","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10881","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10881","Profile12","Audi",30000,"SUV","manual","some"
"ID_10881","Profile16","Audi",25000,"city car","manual","all"
"ID_10881","Profile13","BMW",15000,"city car","auto","all"
"ID_10881","Profile12","Audi",30000,"SUV","manual","some"
"ID_10881","Profile2","Audi",15000,"berline","auto","none"
"ID_10881","Profile8","Audi",15000,"berline","auto","some"
"ID_10881","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10881","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10881","Profile5","BMW",20000,"berline","manual","none"
"ID_10881","Profile1","BMW",30000,"city car","auto","none"
"ID_10881","Profile11","BMW",25000,"berline","manual","some"
"ID_10882","Profile12","Audi",30000,"SUV","manual","some"
"ID_10882","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10882","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10882","Profile16","Audi",25000,"city car","manual","all"
"ID_10882","Profile4","Audi",20000,"city car","manual","none"
"ID_10882","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10882","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10882","Profile12","Audi",30000,"SUV","manual","some"
"ID_10882","Profile16","Audi",25000,"city car","manual","all"
"ID_10882","Profile13","BMW",15000,"city car","auto","all"
"ID_10882","Profile12","Audi",30000,"SUV","manual","some"
"ID_10882","Profile2","Audi",15000,"berline","auto","none"
"ID_10882","Profile8","Audi",15000,"berline","auto","some"
"ID_10882","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10882","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10882","Profile5","BMW",20000,"berline","manual","none"
"ID_10882","Profile1","BMW",30000,"city car","auto","none"
"ID_10882","Profile11","BMW",25000,"berline","manual","some"
"ID_10883","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10883","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10883","Profile8","Audi",15000,"berline","auto","some"
"ID_10883","Profile15","Audi",20000,"SUV","auto","all"
"ID_10883","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10883","Profile16","Audi",25000,"city car","manual","all"
"ID_10883","Profile16","Audi",25000,"city car","manual","all"
"ID_10883","Profile18","BMW",15000,"SUV","manual","all"
"ID_10883","Profile9","BMW",20000,"SUV","auto","some"
"ID_10883","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10883","Profile5","BMW",20000,"berline","manual","none"
"ID_10883","Profile13","BMW",15000,"city car","auto","all"
"ID_10883","Profile16","Audi",25000,"city car","manual","all"
"ID_10883","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10883","Profile12","Audi",30000,"SUV","manual","some"
"ID_10883","Profile18","BMW",15000,"SUV","manual","all"
"ID_10883","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10883","Profile9","BMW",20000,"SUV","auto","some"
"ID_10885","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10885","Profile12","Audi",30000,"SUV","manual","some"
"ID_10885","Profile9","BMW",20000,"SUV","auto","some"
"ID_10885","Profile9","BMW",20000,"SUV","auto","some"
"ID_10885","Profile18","BMW",15000,"SUV","manual","all"
"ID_10885","Profile13","BMW",15000,"city car","auto","all"
"ID_10885","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10885","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10885","Profile13","BMW",15000,"city car","auto","all"
"ID_10885","Profile15","Audi",20000,"SUV","auto","all"
"ID_10885","Profile6","Mercedes",15000,"SUV","manual","none"
"ID_10885","Profile18","BMW",15000,"SUV","manual","all"
"ID_10885","Profile9","BMW",20000,"SUV","auto","some"
"ID_10885","Profile4","Audi",20000,"city car","manual","none"
"ID_10885","Profile15","Audi",20000,"SUV","auto","all"
"ID_10885","Profile18","BMW",15000,"SUV","manual","all"
"ID_10885","Profile8","Audi",15000,"berline","auto","some"
"ID_10885","Profile2","Audi",15000,"berline","auto","none"
"ID_10887","Profile13","BMW",15000,"city car","auto","all"
"ID_10887","Profile5","BMW",20000,"berline","manual","none"
"ID_10887","Profile4","Audi",20000,"city car","manual","none"
"ID_10887","Profile18","BMW",15000,"SUV","manual","all"
"ID_10887","Profile15","Audi",20000,"SUV","auto","all"
"ID_10887","Profile5","BMW",20000,"berline","manual","none"
"ID_10887","Profile18","BMW",15000,"SUV","manual","all"
"ID_10887","Profile11","BMW",25000,"berline","manual","some"
"ID_10887","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10887","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10887","Profile7","Mercedes",20000,"city car","auto","some"
"ID_10887","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10887","Profile3","Mercedes",25000,"SUV","auto","none"
"ID_10887","Profile10","Mercedes",15000,"city car","manual","some"
"ID_10887","Profile14","Mercedes",20000,"berline","auto","all"
"ID_10887","Profile4","Audi",20000,"city car","manual","none"
"ID_10887","Profile17","Mercedes",30000,"berline","manual","all"
"ID_10887","Profile12","Audi",30000,"SUV","manual","some"
